 Lat,Lon,Cat-0[Clim],Cat-0[ANLG],Cat-1[Clim],Cat-1[ANLG],Cat-2[Clim],Cat-2[ANLG],Cat-3[Clim],Cat-3[ANLG]
14.2,43.3,0.021,0.0253,0.0018,0.0009,0.0002,0,,
14.3,43.3,0.0218,0.0279,0.0019,0.0009,0.0002,0,,
14.4,43.3,0.0214,0.0297,0.0016,0.0009,0.0002,0,,
14.5,43.3,0.0218,0.0309,0.0014,0.0009,0.0002,0,,
14.6,43.3,0.0228,0.0339,0.0015,0.0009,0.0002,0,,
14.7,43.3,0.0231,0.0338,0.0012,0.0008,0.0001,0,,
14.8,43.3,0.0244,0.0347,0.0012,0.0007,0.0001,0,,
14.9,43.3,0.0237,0.0356,0.0012,0.0007,0.0001,0,,
15,43.3,0.0249,0.0367,0.0012,0.0008,0.0001,0,,
15.1,43.3,0.0248,0.038,0.001,0.0009,0,0.0001,,
15.2,43.3,0.0243,0.0384,0.0007,0.0011,0,0.0002,,
15.3,43.3,0.024,0.0393,0.0007,0.0012,0,0.0002,,
15.4,43.3,0.0244,0.0371,0.0007,0.0016,0,0.0003,,
15.5,43.3,0.0226,0.0363,0.0006,0.0014,0,0.0002,,
15.6,43.3,0.0229,0.0365,0.0006,0.0013,0,0.0002,,
15.7,43.3,0.0218,0.0354,0.0005,0.0012,0,0.0002,,
15.8,43.3,0.0211,0.0342,0.0003,0.0012,0,0.0002,,
15.9,43.3,0.0198,0.0316,0.0002,0.0012,0,0.0002,,
16,43.3,0.0195,0.0286,0.0002,0.0012,0,0.0002,,
16.1,43.3,0.0181,0.0256,0.0002,0.0009,0,0.0001,,
16.2,43.3,0.0162,0.0228,0.0002,0.0006,0,0,,
16.3,43.3,0.0137,0.0189,0.0002,0.0004,0,0,,
16.4,43.3,0.0125,0.0166,0.0002,0.0003,0,0,,
16.5,43.3,0.01,0.0123,0.0002,0.0002,0,0,,
16.6,43.3,0.0078,0.0094,0.0001,0.0002,0,0,,
16.7,43.3,0.0059,0.0067,0.0001,0.0002,0,0,,
16.8,43.3,0.0034,0.0039,0,0,0,0,,
16.9,43.3,0.0017,0.0022,0,0,0,0,,
17,43.3,0.0007,0.0008,0,0,0,0,,
12.2,43.4,0.0007,0.001,0.0002,0.0002,0,0.0001,,
12.3,43.4,0.0023,0.0025,0.0003,0.0005,0.0001,0.0002,,
12.4,43.4,0.0035,0.0036,0.0004,0.0007,0.0002,0.0003,,
12.5,43.4,0.0047,0.0055,0.0005,0.001,0.0002,0.0005,,
12.6,43.4,0.0068,0.0067,0.001,0.0013,0.0005,0.0007,,
12.7,43.4,0.0079,0.0077,0.0012,0.0016,0.0006,0.0009,,
12.8,43.4,0.01,0.0099,0.0015,0.0016,0.0006,0.0007,,
12.9,43.4,0.013,0.0119,0.0018,0.0019,0.0007,0.0008,,
13,43.4,0.0151,0.0137,0.002,0.0018,0.0008,0.0008,,
13.1,43.4,0.0162,0.0149,0.0018,0.0016,0.0007,0.0008,,
13.2,43.4,0.0174,0.0165,0.0018,0.0021,0.0006,0.001,,
13.3,43.4,0.0185,0.0175,0.0018,0.0023,0.0006,0.0009,,
13.4,43.4,0.0191,0.0193,0.0018,0.0021,0.0006,0.0007,,
13.5,43.4,0.0207,0.0209,0.002,0.0016,0.0004,0.0004,,
13.6,43.4,0.0209,0.0226,0.0016,0.0015,0.0003,0.0003,,
13.7,43.4,0.0226,0.0243,0.0016,0.0016,0.0002,0.0003,,
13.8,43.4,0.0224,0.0255,0.0017,0.0018,0.0003,0.0002,,
13.9,43.4,0.0223,0.0261,0.0017,0.0017,0.0002,0.0002,,
14,43.4,0.0238,0.0269,0.0016,0.0018,0.0003,0.0002,,
14.1,43.4,0.0235,0.0275,0.0017,0.0013,0.0002,0.0001,,
14.2,43.4,0.0246,0.0288,0.002,0.0009,0.0002,0.0001,,
14.3,43.4,0.025,0.0324,0.0021,0.001,0.0002,0,,
14.4,43.4,0.024,0.0337,0.0019,0.001,0.0002,0,,
14.5,43.4,0.0242,0.0346,0.0018,0.0012,0.0002,0,,
14.6,43.4,0.0245,0.0353,0.0016,0.001,0.0002,0,,
14.7,43.4,0.0249,0.0365,0.0016,0.0009,0.0001,0,,
14.8,43.4,0.0253,0.0369,0.0012,0.0009,0.0001,0,,
14.9,43.4,0.0248,0.0377,0.0012,0.0007,0.0001,0,,
15,43.4,0.0261,0.0378,0.0013,0.0007,0,0,,
15.1,43.4,0.0247,0.0401,0.0012,0.0011,0,0.0002,,
15.2,43.4,0.0249,0.0398,0.001,0.0013,0,0.0002,,
15.3,43.4,0.0249,0.0392,0.0007,0.0015,0,0.0005,,
15.4,43.4,0.0256,0.0379,0.0008,0.0016,0,0.0003,,
15.5,43.4,0.0243,0.0374,0.0007,0.0016,0,0.0003,,
15.6,43.4,0.0237,0.0378,0.0007,0.0016,0,0.0003,,
15.7,43.4,0.0225,0.0365,0.0005,0.0016,0,0.0003,,
15.8,43.4,0.0224,0.0353,0.0003,0.0014,0,0.0002,,
15.9,43.4,0.0218,0.0333,0.0002,0.0013,0,0.0002,,
16,43.4,0.0215,0.0306,0.0002,0.0012,0,0.0002,,
16.1,43.4,0.0193,0.029,0.0002,0.0011,0,0.0002,,
16.2,43.4,0.0175,0.0239,0.0002,0.0007,0,0,,
16.3,43.4,0.015,0.0217,0.0002,0.0004,0,0,,
16.4,43.4,0.0137,0.0179,0.0002,0.0003,0,0,,
16.5,43.4,0.0105,0.0137,0.0001,0.0002,0,0,,
16.6,43.4,0.0086,0.011,0.0001,0.0002,0,0,,
16.7,43.4,0.0064,0.0081,0.0001,0.0002,0,0,,
16.8,43.4,0.0044,0.0049,0.0001,0,0,0,,
16.9,43.4,0.0027,0.0032,0,0,0,0,,
17,43.4,0.0009,0.0012,0,0,0,0,,
17.1,43.4,0.0002,0.0002,0,0,0,0,,
12.1,43.5,0.0004,0.0002,0,0.0001,0,0.0001,,
12.2,43.5,0.001,0.0012,0.0001,0.0002,0,0.0001,,
12.3,43.5,0.0026,0.0026,0.0004,0.0004,0.0002,0.0001,,
12.4,43.5,0.0043,0.0051,0.0007,0.001,0.0004,0.0004,,
12.5,43.5,0.006,0.0063,0.0008,0.0012,0.0004,0.0006,,
12.6,43.5,0.0086,0.0077,0.0013,0.0017,0.0007,0.001,,
12.7,43.5,0.0102,0.01,0.0017,0.0019,0.0007,0.0009,,
12.8,43.5,0.012,0.0118,0.0019,0.002,0.0008,0.0009,,
12.9,43.5,0.0147,0.0141,0.0022,0.0022,0.0008,0.0011,,
13,43.5,0.0178,0.0165,0.0022,0.0021,0.001,0.0011,,
13.1,43.5,0.0198,0.0176,0.0024,0.0021,0.0008,0.0009,,
13.2,43.5,0.0209,0.02,0.0022,0.0023,0.0007,0.0009,,
13.3,43.5,0.0197,0.0214,0.0018,0.0023,0.0006,0.0008,,
13.4,43.5,0.0218,0.0238,0.0021,0.0022,0.0006,0.0007,,
13.5,43.5,0.0228,0.0248,0.0022,0.0021,0.0004,0.0003,,
13.6,43.5,0.024,0.0269,0.0021,0.0021,0.0003,0.0003,,
13.7,43.5,0.0249,0.0282,0.002,0.0021,0.0003,0.0004,,
13.8,43.5,0.0249,0.0286,0.0019,0.002,0.0003,0.0003,,
13.9,43.5,0.0259,0.03,0.002,0.0021,0.0003,0.0002,,
14,43.5,0.0266,0.0314,0.0018,0.0021,0.0003,0.0002,,
14.1,43.5,0.0269,0.0309,0.0019,0.0017,0.0003,0.0002,,
14.2,43.5,0.0272,0.0328,0.0021,0.0014,0.0003,0.0001,,
14.3,43.5,0.027,0.0351,0.002,0.0013,0.0002,0.0001,,
14.4,43.5,0.0255,0.036,0.002,0.0012,0.0002,0,,
14.5,43.5,0.0247,0.037,0.0018,0.0013,0.0002,0,,
14.6,43.5,0.0249,0.0365,0.0015,0.001,0.0002,0,,
14.7,43.5,0.0252,0.0378,0.0015,0.0011,0.0001,0,,
14.8,43.5,0.0245,0.0375,0.0012,0.0009,0,0,,
14.9,43.5,0.0258,0.0393,0.0014,0.0009,0,0,,
15,43.5,0.0258,0.0408,0.0013,0.0013,0,0.0003,,
15.1,43.5,0.0256,0.0407,0.0013,0.0014,0,0.0003,,
15.2,43.5,0.0256,0.0395,0.001,0.0014,0,0.0004,,
15.3,43.5,0.0261,0.0402,0.0008,0.0017,0,0.0005,,
15.4,43.5,0.0263,0.0393,0.0007,0.0017,0,0.0005,,
15.5,43.5,0.0256,0.0389,0.0007,0.0018,0,0.0005,,
15.6,43.5,0.0244,0.0388,0.0005,0.0016,0,0.0005,,
15.7,43.5,0.0246,0.0379,0.0005,0.0016,0,0.0003,,
15.8,43.5,0.0236,0.0367,0.0003,0.0016,0,0.0003,,
15.9,43.5,0.023,0.034,0.0002,0.0014,0,0.0002,,
16,43.5,0.0221,0.0323,0.0002,0.0012,0,0.0002,,
16.1,43.5,0.0211,0.03,0.0002,0.0012,0,0.0001,,
16.2,43.5,0.0184,0.0263,0.0002,0.0007,0,0,,
16.3,43.5,0.017,0.024,0.0002,0.0007,0,0,,
16.4,43.5,0.0148,0.019,0.0002,0.0004,0,0,,
16.5,43.5,0.0116,0.0157,0.0001,0.0002,0,0,,
16.6,43.5,0.0093,0.0129,0.0001,0.0002,0,0,,
16.7,43.5,0.0074,0.0091,0.0001,0.0002,0,0,,
16.8,43.5,0.0052,0.0059,0.0001,0,0,0,,
16.9,43.5,0.0033,0.0042,0,0,0,0,,
17,43.5,0.0014,0.002,0,0,0,0,,
17.1,43.5,0.0007,0.0008,0,0,0,0,,
12.1,43.6,0.0002,0.0002,0,0,0,0,,
12.2,43.6,0.0021,0.0014,0.0002,0.0003,0.0001,0.0001,,
12.3,43.6,0.0036,0.0034,0.0007,0.0007,0.0003,0.0003,,
12.4,43.6,0.006,0.0057,0.0011,0.0012,0.0005,0.0005,,
12.5,43.6,0.0084,0.0077,0.0012,0.0015,0.0006,0.0007,,
12.6,43.6,0.0105,0.0098,0.0017,0.0021,0.0008,0.0011,,
12.7,43.6,0.0133,0.0122,0.0022,0.0024,0.0009,0.0012,,
12.8,43.6,0.0148,0.0142,0.0025,0.0025,0.0009,0.0012,,
12.9,43.6,0.0189,0.0174,0.0032,0.0026,0.0012,0.0012,,
13,43.6,0.0213,0.0202,0.003,0.0026,0.0011,0.0012,,
13.1,43.6,0.023,0.0206,0.0029,0.0023,0.0011,0.0011,,
13.2,43.6,0.0242,0.0227,0.0026,0.0026,0.0008,0.001,,
13.3,43.6,0.0243,0.0253,0.0023,0.0026,0.0007,0.0008,,
13.4,43.6,0.0252,0.0265,0.0024,0.0026,0.0007,0.0007,,
13.5,43.6,0.026,0.0279,0.0026,0.0023,0.0005,0.0004,,
13.6,43.6,0.0258,0.0299,0.002,0.0021,0.0003,0.0004,,
13.7,43.6,0.0273,0.0305,0.0021,0.0021,0.0003,0.0004,,
13.8,43.6,0.0268,0.0316,0.0021,0.0021,0.0003,0.0003,,
13.9,43.6,0.0271,0.0318,0.0021,0.002,0.0003,0.0002,,
14,43.6,0.0277,0.033,0.0018,0.0021,0.0002,0.0002,,
14.1,43.6,0.027,0.0326,0.0018,0.0018,0.0002,0.0002,,
14.2,43.6,0.0274,0.0342,0.0021,0.0016,0.0003,0.0001,,
14.3,43.6,0.0281,0.0349,0.0021,0.0012,0.0002,0.0001,,
14.4,43.6,0.0274,0.0364,0.0019,0.0013,0.0002,0.0001,,
14.5,43.6,0.0263,0.037,0.0016,0.0012,0.0001,0,,
14.6,43.6,0.0266,0.0367,0.0014,0.001,0.0001,0,,
14.7,43.6,0.0256,0.0376,0.0014,0.0011,0.0001,0,,
14.8,43.6,0.0256,0.0395,0.0017,0.0012,0.0001,0,,
14.9,43.6,0.026,0.0403,0.0016,0.0012,0,0.0002,,
15,43.6,0.0258,0.0408,0.0016,0.0012,0,0.0002,,
15.1,43.6,0.0249,0.0398,0.0013,0.0012,0,0.0003,,
15.2,43.6,0.026,0.0396,0.0011,0.0016,0,0.0004,,
15.3,43.6,0.0263,0.04,0.0009,0.0016,0,0.0004,,
15.4,43.6,0.0261,0.0399,0.0009,0.0019,0,0.0005,,
15.5,43.6,0.025,0.0407,0.0007,0.0021,0,0.0005,,
15.6,43.6,0.025,0.0391,0.0006,0.002,0,0.0005,,
15.7,43.6,0.0246,0.0386,0.0004,0.0019,0,0.0005,,
15.8,43.6,0.0236,0.037,0.0002,0.0019,0,0.0003,,
15.9,43.6,0.0231,0.036,0.0002,0.0015,0,0.0002,,
16,43.6,0.0231,0.0337,0.0003,0.0015,0,0.0002,,
16.1,43.6,0.022,0.0295,0.0003,0.0012,0,0,,
16.2,43.6,0.0207,0.0275,0.0002,0.0009,0,0,,
16.3,43.6,0.0189,0.0252,0.0002,0.0007,0,0,,
16.4,43.6,0.016,0.0215,0.0002,0.0006,0,0,,
16.5,43.6,0.0133,0.0172,0.0002,0.0002,0,0,,
16.6,43.6,0.0109,0.0138,0.0002,0.0002,0,0,,
16.7,43.6,0.0087,0.01,0.0001,0,0,0,,
16.8,43.6,0.0061,0.0071,0.0001,0,0,0,,
16.9,43.6,0.0033,0.0046,0,0,0,0,,
17,43.6,0.0018,0.0027,0,0,0,0,,
17.1,43.6,0.0007,0.001,0,0,0,0,,
12.1,43.7,0.0006,0.0005,0.0001,0.0002,0,0,,
12.2,43.7,0.0025,0.0021,0.0004,0.0004,0.0002,0.0002,,
12.3,43.7,0.0044,0.0044,0.0009,0.001,0.0004,0.0004,,
12.4,43.7,0.0072,0.0067,0.0013,0.0016,0.0006,0.0007,,
12.5,43.7,0.0098,0.0097,0.0016,0.0023,0.0007,0.001,,
12.6,43.7,0.0128,0.0116,0.0021,0.0028,0.0011,0.0014,,
12.7,43.7,0.0151,0.0145,0.0028,0.003,0.0011,0.0012,,
12.8,43.7,0.0181,0.0167,0.0031,0.0031,0.0012,0.0013,,
12.9,43.7,0.0206,0.0197,0.0033,0.0032,0.0012,0.0014,,
13,43.7,0.0235,0.023,0.0034,0.0032,0.0012,0.0014,,
13.1,43.7,0.025,0.024,0.003,0.003,0.0011,0.0012,,
13.2,43.7,0.0263,0.0256,0.003,0.003,0.001,0.001,,
13.3,43.7,0.0261,0.0273,0.0026,0.003,0.0008,0.0011,,
13.4,43.7,0.0263,0.0281,0.0026,0.003,0.0007,0.0008,,
13.5,43.7,0.027,0.0291,0.0026,0.0026,0.0004,0.0004,,
13.6,43.7,0.0277,0.0311,0.0023,0.0022,0.0004,0.0004,,
13.7,43.7,0.0286,0.0314,0.0022,0.0022,0.0003,0.0005,,
13.8,43.7,0.0287,0.0313,0.0021,0.0021,0.0003,0.0004,,
13.9,43.7,0.0286,0.033,0.0019,0.002,0.0002,0.0002,,
14,43.7,0.0285,0.0328,0.0016,0.002,0.0002,0.0002,,
14.1,43.7,0.0281,0.0336,0.0017,0.002,0.0002,0.0002,,
14.2,43.7,0.0285,0.0344,0.002,0.0015,0.0002,0.0001,,
14.3,43.7,0.0296,0.0357,0.0023,0.0012,0.0002,0.0001,,
14.4,43.7,0.0284,0.0365,0.0018,0.0011,0.0002,0.0001,,
14.5,43.7,0.0281,0.0377,0.0017,0.0012,0.0002,0,,
14.6,43.7,0.0289,0.0379,0.0018,0.0012,0.0002,0,,
14.7,43.7,0.028,0.0393,0.0016,0.0011,0.0002,0,,
14.8,43.7,0.0276,0.039,0.0016,0.0009,0.0001,0,,
14.9,43.7,0.0277,0.0393,0.0019,0.0013,0.0001,0.0002,,
15,43.7,0.0269,0.0401,0.0018,0.0011,0.0001,0.0002,,
15.1,43.7,0.0257,0.0406,0.0015,0.0012,0.0001,0.0003,,
15.2,43.7,0.0262,0.0404,0.0012,0.0016,0,0.0005,,
15.3,43.7,0.0257,0.0377,0.0011,0.0016,0,0.0004,,
15.4,43.7,0.0254,0.0384,0.0012,0.0021,0.0001,0.0004,,
15.5,43.7,0.0243,0.0379,0.0009,0.002,0,0.0004,,
15.6,43.7,0.0253,0.0379,0.0006,0.002,0,0.0004,,
15.7,43.7,0.0246,0.0374,0.0004,0.0021,0,0.0005,,
15.8,43.7,0.0237,0.0366,0.0002,0.0018,0,0.0002,,
15.9,43.7,0.0242,0.035,0.0003,0.0015,0,0.0002,,
16,43.7,0.0242,0.0331,0.0003,0.0012,0,0.0001,,
16.1,43.7,0.0225,0.0299,0.0003,0.0009,0,0,,
16.2,43.7,0.0211,0.0284,0.0003,0.0008,0,0,,
16.3,43.7,0.0192,0.0255,0.0002,0.0007,0,0,,
16.4,43.7,0.0173,0.0219,0.0002,0.0004,0,0,,
16.5,43.7,0.0143,0.0177,0.0002,0.0003,0,0,,
16.6,43.7,0.0114,0.0149,0.0002,0.0002,0,0,,
16.7,43.7,0.009,0.0116,0.0002,0.0001,0,0,,
16.8,43.7,0.0068,0.0081,0.0001,0,0,0,,
16.9,43.7,0.0045,0.0058,0.0001,0,0,0,,
17,43.7,0.003,0.0036,0,0,0,0,,
17.1,43.7,0.0013,0.0013,0,0,0,0,,
17.2,43.7,0.0002,0.0002,0,0,0,0,,
12.1,43.8,0.0007,0.0005,0,0,0,0,,
12.2,43.8,0.0029,0.0025,0.0007,0.0007,0.0004,0.0002,,
12.3,43.8,0.0057,0.0049,0.0012,0.0015,0.0006,0.0006,,
12.4,43.8,0.0081,0.0077,0.0013,0.0018,0.0006,0.0007,,
12.5,43.8,0.0111,0.0109,0.002,0.0026,0.0008,0.0011,,
12.6,43.8,0.0147,0.0133,0.0026,0.0032,0.0012,0.0015,,
12.7,43.8,0.0171,0.0158,0.003,0.0035,0.0012,0.0015,,
12.8,43.8,0.0203,0.0193,0.0033,0.0036,0.0012,0.0015,,
12.9,43.8,0.0226,0.0216,0.0034,0.004,0.0012,0.0018,,
13,43.8,0.0258,0.0246,0.0038,0.0039,0.0013,0.0016,,
13.1,43.8,0.0264,0.0253,0.0034,0.0035,0.0012,0.0015,,
13.2,43.8,0.0264,0.0266,0.0029,0.0034,0.0011,0.0012,,
13.3,43.8,0.028,0.0293,0.0027,0.0033,0.0009,0.0009,,
13.4,43.8,0.0284,0.03,0.003,0.003,0.0009,0.0008,,
13.5,43.8,0.028,0.0297,0.0026,0.0029,0.0005,0.0007,,
13.6,43.8,0.0287,0.0325,0.0022,0.0029,0.0004,0.0007,,
13.7,43.8,0.0297,0.0325,0.0022,0.0027,0.0003,0.0007,,
13.8,43.8,0.0302,0.0323,0.0021,0.0021,0.0003,0.0004,,
13.9,43.8,0.0299,0.0334,0.0021,0.002,0.0002,0.0004,,
14,43.8,0.0299,0.0342,0.002,0.0017,0.0002,0.0003,,
14.1,43.8,0.0295,0.0351,0.0018,0.0016,0.0002,0.0001,,
14.2,43.8,0.0301,0.035,0.002,0.0016,0.0002,0.0001,,
14.3,43.8,0.0309,0.035,0.0021,0.0014,0.0002,0.0001,,
14.4,43.8,0.03,0.0379,0.002,0.0015,0.0002,0.0001,,
14.5,43.8,0.0301,0.0382,0.0017,0.0012,0.0002,0,,
14.6,43.8,0.03,0.0388,0.0015,0.0013,0.0002,0,,
14.7,43.8,0.0302,0.0393,0.0018,0.0012,0.0002,0,,
14.8,43.8,0.0299,0.0401,0.0018,0.0014,0.0002,0,,
14.9,43.8,0.028,0.0392,0.0018,0.0017,0.0001,0.0003,,
15,43.8,0.0282,0.0397,0.0017,0.0013,0.0002,0.0003,,
15.1,43.8,0.0269,0.0401,0.0016,0.0016,0.0002,0.0004,,
15.2,43.8,0.0272,0.0386,0.0012,0.0018,0.0002,0.0005,,
15.3,43.8,0.0267,0.0381,0.001,0.0016,0.0001,0.0005,,
15.4,43.8,0.0264,0.0389,0.0011,0.0021,0.0001,0.0005,,
15.5,43.8,0.026,0.0384,0.0011,0.002,0.0001,0.0005,,
15.6,43.8,0.0271,0.0373,0.0006,0.0018,0.0001,0.0004,,
15.7,43.8,0.0252,0.0373,0.0003,0.002,0.0001,0.0004,,
15.8,43.8,0.0253,0.0368,0.0002,0.0017,0,0.0002,,
15.9,43.8,0.024,0.0364,0.0002,0.0016,0,0.0002,,
16,43.8,0.0242,0.0335,0.0003,0.0013,0,0,,
16.1,43.8,0.0228,0.0311,0.0002,0.0009,0,0,,
16.2,43.8,0.0222,0.0291,0.0002,0.0008,0,0,,
16.3,43.8,0.0199,0.027,0.0002,0.0005,0,0,,
16.4,43.8,0.0179,0.0239,0.0002,0.0005,0,0,,
16.5,43.8,0.0153,0.0203,0.0002,0.0004,0,0,,
16.6,43.8,0.0133,0.0164,0.0002,0.0002,0,0,,
16.7,43.8,0.0098,0.0133,0.0002,0.0001,0,0,,
16.8,43.8,0.0069,0.0096,0.0001,0.0001,0,0,,
16.9,43.8,0.0046,0.0074,0,0,0,0,,
17,43.8,0.0029,0.0045,0,0,0,0,,
17.1,43.8,0.0021,0.0026,0,0,0,0,,
17.2,43.8,0.0007,0.0008,0,0,0,0,,
12,43.9,0.0001,0.0001,0,0,0,0,,
12.1,43.9,0.0013,0.0008,0.0002,0.0002,0.0002,0,,
12.2,43.9,0.0034,0.0027,0.0007,0.0009,0.0005,0.0004,,
12.3,43.9,0.0064,0.0051,0.0014,0.0016,0.0007,0.0007,,
12.4,43.9,0.0092,0.0077,0.0016,0.0021,0.0007,0.0008,,
12.5,43.9,0.0114,0.0103,0.002,0.0025,0.0009,0.0011,,
12.6,43.9,0.0144,0.0138,0.0026,0.0032,0.0012,0.0016,,
12.7,43.9,0.0181,0.0169,0.0034,0.0035,0.0015,0.0016,,
12.8,43.9,0.0218,0.0201,0.0037,0.004,0.0016,0.0017,,
12.9,43.9,0.0235,0.0229,0.0038,0.0044,0.0016,0.0018,,
13,43.9,0.0255,0.0253,0.0036,0.0043,0.0014,0.0019,,
13.1,43.9,0.027,0.0264,0.0039,0.004,0.0013,0.0016,,
13.2,43.9,0.0265,0.028,0.0033,0.0035,0.0012,0.0015,,
13.3,43.9,0.0284,0.0294,0.0035,0.0035,0.0009,0.0011,,
13.4,43.9,0.0288,0.031,0.0032,0.0035,0.0011,0.0008,,
13.5,43.9,0.0291,0.0314,0.003,0.003,0.0007,0.0007,,
13.6,43.9,0.0301,0.0329,0.0025,0.0029,0.0004,0.0007,,
13.7,43.9,0.0304,0.0336,0.0026,0.0026,0.0004,0.0007,,
13.8,43.9,0.0303,0.0339,0.0022,0.0026,0.0003,0.0005,,
13.9,43.9,0.0305,0.036,0.0024,0.0021,0.0002,0.0003,,
14,43.9,0.03,0.037,0.0021,0.0019,0.0002,0.0003,,
14.1,43.9,0.0307,0.0365,0.0017,0.002,0.0002,0.0002,,
14.2,43.9,0.0323,0.0376,0.002,0.0016,0.0002,0.0001,,
14.3,43.9,0.0314,0.037,0.0018,0.0016,0.0002,0.0001,,
14.4,43.9,0.0319,0.0384,0.0018,0.0014,0.0002,0.0001,,
14.5,43.9,0.0313,0.0393,0.0016,0.0013,0.0002,0.0001,,
14.6,43.9,0.03,0.04,0.0012,0.0014,0.0002,0,,
14.7,43.9,0.0311,0.0413,0.0019,0.0014,0.0002,0,,
14.8,43.9,0.0297,0.0396,0.0017,0.0016,0.0002,0.0002,,
14.9,43.9,0.0286,0.0398,0.0016,0.0017,0.0002,0.0003,,
15,43.9,0.0277,0.0384,0.0017,0.0015,0.0002,0.0004,,
15.1,43.9,0.0268,0.0384,0.0015,0.0015,0.0002,0.0004,,
15.2,43.9,0.0279,0.0386,0.0014,0.0016,0.0002,0.0005,,
15.3,43.9,0.0286,0.0368,0.001,0.0017,0.0002,0.0005,,
15.4,43.9,0.0277,0.038,0.0009,0.0018,0.0001,0.0005,,
15.5,43.9,0.0282,0.0385,0.0009,0.0019,0.0001,0.0005,,
15.6,43.9,0.0261,0.0384,0.0005,0.002,0.0001,0.0006,,
15.7,43.9,0.0263,0.0367,0.0003,0.0021,0.0001,0.0003,,
15.8,43.9,0.026,0.0363,0.0002,0.0018,0.0001,0.0003,,
15.9,43.9,0.0262,0.0354,0.0002,0.0014,0,0,,
16,43.9,0.0258,0.0337,0.0002,0.0012,0,0,,
16.1,43.9,0.0237,0.0314,0.0002,0.001,0,0,,
16.2,43.9,0.0216,0.0307,0.0002,0.0008,0,0,,
16.3,43.9,0.0211,0.0279,0.0002,0.0006,0,0,,
16.4,43.9,0.0193,0.0252,0.0002,0.0004,0,0,,
16.5,43.9,0.0164,0.0216,0.0002,0.0003,0,0,,
16.6,43.9,0.0133,0.0187,0.0002,0.0002,0,0,,
16.7,43.9,0.0109,0.0147,0.0002,0.0002,0,0,,
16.8,43.9,0.0087,0.0114,0.0001,0.0001,0,0,,
16.9,43.9,0.0057,0.0081,0,0,0,0,,
17,43.9,0.0035,0.0056,0,0,0,0,,
17.1,43.9,0.0026,0.0035,0,0,0,0,,
17.2,43.9,0.0009,0.0013,0,0,0,0,,
17.3,43.9,0.0002,0.0002,0,0,0,0,,
12,44,0.0003,0.0002,0,0,0,0,,
12.1,44,0.0018,0.001,0.0003,0.0002,0.0002,0.0001,,
12.2,44,0.0039,0.0029,0.001,0.0009,0.0005,0.0003,,
12.3,44,0.0061,0.0054,0.0016,0.0017,0.0007,0.0007,,
12.4,44,0.0089,0.0084,0.002,0.0024,0.0008,0.0011,,
12.5,44,0.0118,0.011,0.0026,0.003,0.0012,0.0015,,
12.6,44,0.016,0.0141,0.0034,0.0038,0.0014,0.0018,,
12.7,44,0.0195,0.0179,0.0038,0.0041,0.0016,0.002,,
12.8,44,0.0217,0.0211,0.004,0.0046,0.0017,0.002,,
12.9,44,0.0252,0.0244,0.0042,0.0048,0.0018,0.0021,,
13,44,0.0277,0.0264,0.0045,0.0052,0.0017,0.0022,,
13.1,44,0.0275,0.0276,0.0044,0.0044,0.0016,0.0018,,
13.2,44,0.0275,0.029,0.004,0.004,0.0012,0.0015,,
13.3,44,0.0278,0.0305,0.0036,0.004,0.0011,0.0015,,
13.4,44,0.029,0.0319,0.0034,0.0035,0.0009,0.001,,
13.5,44,0.029,0.032,0.0032,0.003,0.0008,0.0006,,
13.6,44,0.031,0.0333,0.0034,0.0031,0.0007,0.0007,,
13.7,44,0.0317,0.035,0.003,0.003,0.0006,0.0007,,
13.8,44,0.0298,0.0356,0.0026,0.0027,0.0003,0.0005,,
13.9,44,0.0316,0.036,0.0025,0.0024,0.0003,0.0003,,
14,44,0.0316,0.0386,0.0022,0.0024,0.0003,0.0003,,
14.1,44,0.0322,0.0386,0.0021,0.0022,0.0003,0.0002,,
14.2,44,0.0335,0.0379,0.0021,0.0018,0.0002,0.0001,,
14.3,44,0.0321,0.0382,0.0017,0.0017,0.0002,0.0001,,
14.4,44,0.0322,0.0392,0.0016,0.0015,0.0002,0.0001,,
14.5,44,0.0308,0.0389,0.0016,0.0012,0.0002,0,,
14.6,44,0.0307,0.0385,0.0018,0.0013,0.0002,0,,
14.7,44,0.031,0.0395,0.0018,0.0014,0.0002,0,,
14.8,44,0.0297,0.0401,0.0017,0.0017,0.0002,0.0002,,
14.9,44,0.0287,0.0393,0.0017,0.0018,0.0002,0.0003,,
15,44,0.0285,0.0378,0.0019,0.0016,0.0002,0.0004,,
15.1,44,0.0273,0.037,0.0015,0.0016,0.0002,0.0006,,
15.2,44,0.0285,0.0374,0.0012,0.0015,0.0002,0.0004,,
15.3,44,0.0283,0.0363,0.0011,0.0017,0.0002,0.0005,,
15.4,44,0.0277,0.0367,0.001,0.0017,0.0002,0.0005,,
15.5,44,0.0268,0.0386,0.0008,0.0018,0.0001,0.0006,,
15.6,44,0.027,0.0375,0.0006,0.002,0.0001,0.0005,,
15.7,44,0.0271,0.0363,0.0002,0.0016,0.0001,0.0003,,
15.8,44,0.0267,0.036,0.0002,0.0016,0.0001,0.0002,,
15.9,44,0.0261,0.0346,0.0002,0.0013,0,0.0001,,
16,44,0.0263,0.0338,0.0002,0.0012,0,0,,
16.1,44,0.0237,0.0323,0.0002,0.0009,0,0,,
